age,income,upi_txn_count,bill_payment_score,mobile_recharge_score,ecommerce_spend,loan_default
29,59528,432,54.00482415327627,18.681971353030924,11048,0
49,64312,361,52.37020099319839,21.736802421865008,31218,0
45,83422,182,33.39930575181741,47.437419230067235,39787,0
45,58113,248,18.65656213999919,90.92963282245586,28630,1
23,67768,152,89.7194802628538,32.47333109755165,21943,0
20,97547,430,77.46068213449671,92.26660938374,32105,0
57,183660,405,23.658955192335483,61.00544340036598,8175,0
20,30264,163,89.71278571356976,75.28350841427776,2239,1
48,155884,83,62.734043542134934,6.564668255374029,850,0
52,185071,96,52.808949300184906,39.40444898675375,10764,0
27,196904,403,6.2689964211822495,15.437517219464503,36425,1
38,119486,55,27.502383008098153,13.459813184350233,36924,0
45,34125,182,2.2397109050721675,62.40111956523767,995,0
37,178913,380,70.06239989244042,24.746681381654756,25640,0
59,107042,455,16.11820653278987,2.3578950556596867,34055,0
37,12036,440,81.14844246061533,40.867057679444244,5334,0
59,147839,299,11.301313138978097,46.112188437709314,6720,0
48,22758,391,8.523031098734812,44.161750424396864,40161,0
53,158790,14,38.72409635637706,2.81354124824158,12837,0
33,8435,292,12.095744346586844,12.867520631258177,24478,1
40,67741,336,55.69746684173562,39.17270734234729,41529,0
36,85234,128,97.68855899970605,52.13067652302615,29773,0
57,69520,449,11.645378387255201,25.490091204083154,18413,0
43,95036,170,31.17203791969756,27.65394232932564,38743,0
47,69090,449,91.60493395995208,81.74794727621244,31151,0
44,64471,311,56.006837983782795,41.792496198995075,5338,0
22,142916,175,22.87699220987506,46.747024117559576,14234,0
41,162458,64,56.209869728923024,36.17138434299733,34620,0
53,177078,108,48.166582341278655,30.439877969055996,26532,0
45,8749,183,74.83557882453601,28.22211389293021,2915,0
51,146651,35,96.91344316764007,36.54073432496331,17817,0
34,50462,385,2.214346516607324,1.8689641218235686,25370,0
37,58439,92,5.589981688382906,9.72308183478564,49433,0
47,114912,316,22.317009785004927,8.104731196270077,27420,0
54,107428,242,20.56200663436163,29.92274501394966,20606,0
32,199789,493,91.12260340036342,6.341068248568993,32164,0
31,186428,72,53.31895828773915,71.3264062619819,683,0
47,59104,497,78.92093058948785,12.829349247080513,7397,0
57,52319,227,77.2356086074543,94.1139618450621,11474,0
54,114840,254,8.493377925036228,99.5500629338827,29415,1
44,88316,232,19.076224096456052,84.02767985627105,41381,0
23,174502,232,15.824104274636774,31.579689118781353,26927,0
23,173164,345,44.53201583399113,23.19233284253125,46210,0
37,26130,294,41.495237156265816,41.3959093469244,4443,0
28,40805,253,4.215522035095343,41.60167439152443,46548,0
38,24662,453,72.58270093363218,7.114721705810522,29041,1
44,132255,194,13.072235413563893,19.537073451347265,13761,0
46,21883,21,10.715241833018629,76.54340089831689,37650,0
34,82225,126,66.08846154417274,87.80686852341577,7914,0
31,73129,319,36.22472304368498,4.4332480020079945,43529,0
46,44106,497,25.00527934883937,70.16540931772018,869,0
58,94029,386,51.65038765776313,10.900798620070983,15757,0
53,64746,499,32.008585227200825,83.2632273533792,38232,0
31,130583,441,73.54307446002744,86.57210309006429,35233,0
40,163015,68,91.25240853852262,53.86514502747324,1400,0
37,139023,228,89.2636816472064,97.092072108536,37156,0
58,171837,471,46.05243878550627,27.44197187451871,31699,0
53,65622,358,49.89328963666129,20.52070107187398,21654,0
49,186317,79,36.548420087558085,3.8574164826155055,20338,0
25,35220,489,44.4757438633429,22.56090314510302,18460,0
54,147639,133,42.01812489402585,12.56245174188667,43700,0
34,87447,487,8.757188763120716,0.5514605908759407,18481,0
44,101743,65,83.86597542491498,46.52250129976818,27974,0
43,141168,318,98.1546405736245,30.047573232352065,4104,0
58,182597,256,94.85549530685778,65.35088762646616,1270,0
18,86080,92,49.9198485241553,58.77972957793246,36507,1
39,48531,395,59.23344856148842,89.82989463567654,2919,0
28,145779,288,59.58772651501785,90.92613946681003,24636,0
32,182279,302,7.848737788004334,17.029978520829637,10995,0
53,132971,128,99.40143940411994,58.40201339853648,9062,0
19,100568,295,30.793546098894677,16.422238517986866,35018,0
42,41563,457,59.1639922942592,15.945085421954165,22101,0
29,176297,475,73.02885777603943,88.92427118867256,26796,0
36,70785,394,53.398616714457795,63.416563183961074,47911,0
39,70496,381,84.76851946538329,92.17903475187846,45217,0
56,32821,45,76.55333962175057,6.471822064495303,15761,0
43,96205,449,84.7762385636098,8.752094883823547,31542,0
19,198740,416,86.6393380376566,55.19010719881802,7313,0
55,27199,280,64.64131276491918,18.929397406441407,17133,0
50,29183,287,61.1942995919228,71.59519799542376,3028,0
41,131642,411,62.345712460109105,18.700170579379073,15369,0
22,123279,467,0.20520415206412013,32.33405688281997,45250,0
51,196272,373,48.11076724393146,77.33012088169706,6774,0
51,137886,287,56.31023893645647,15.495210692101791,34221,0
39,133084,481,36.93495621608505,8.206884511759826,35348,0
38,100859,464,34.63789873004583,79.59384168280181,89,0
26,38080,10,42.44559947050826,96.02540108568746,28266,0
44,98864,203,56.820246721033875,59.84846091827619,38036,0
55,163516,115,86.72786758244051,54.14789285429899,45758,0
57,158357,28,46.20255288473278,92.1019855826436,24758,0
40,106387,396,20.265581200778946,38.33946443648721,48236,0
30,91320,408,85.01102247156406,42.78501507046225,724,0
25,61982,457,92.63998777614371,69.34748919095439,35348,0
29,55003,321,78.48585594445444,27.340629450393028,32981,0
19,74141,64,3.8791744284170426,77.45439718501575,43731,0
22,55937,89,72.02755797828519,36.04256836696364,13461,0
29,34065,118,93.23537943249872,93.7001265614081,9282,0
22,190839,150,32.74265056319321,68.44495067770157,1819,0
44,152988,11,57.065038344280296,17.842182264944473,42307,0
33,117121,168,27.419868281321513,14.598864949103628,45909,0
43,16840,175,33.852690465267585,6.315828387767109,18574,0
23,195040,223,75.10075224738883,30.64772906306561,25583,0
19,98636,426,3.294603871256818,89.47148278156033,42298,0
20,130868,154,4.016344602091992,2.9086129789233306,23830,0
34,99470,61,14.39110326480394,16.364325349734422,8747,0
20,133640,322,9.839859226459236,12.651273284467369,17287,0
32,128708,396,69.07862873840665,41.66230269203813,19774,0
51,10759,277,52.94675343346989,23.679247897913502,9913,0
22,109135,368,68.9081588236619,39.47291382715882,7531,0
34,47970,166,59.95739043397662,8.579344551294565,49778,0
57,168471,339,64.37840754485948,20.29723776840583,697,0
41,179071,66,14.906980383701463,59.69055575713528,11242,0
24,14377,162,20.178154767243573,99.75015533375888,1481,1
55,107749,374,4.882116635418332,63.59616799906118,9240,0
34,13740,390,8.607107620767707,55.30622776945526,44841,0
28,145608,207,22.85339424387005,38.246924178935,28709,0
44,60717,234,50.3972159283915,15.819233639086793,9395,0
46,67154,98,98.18028220225163,91.46464080579545,11810,0
39,32268,304,38.49576441985645,96.9911025566106,33511,1
58,198338,124,95.64807029994114,74.45176186126258,48095,0
41,25159,133,91.10144386693824,83.10942784614957,32433,0
28,16798,119,91.57029223716707,13.489746515210255,1612,0
42,198603,84,63.19742691521149,65.32183533878299,18672,0
18,32137,418,72.3849438695552,4.6356266332647555,42994,1
40,185363,159,34.38000878335128,64.4150124600895,39309,0
58,124967,110,74.50292903083651,87.32573090743556,49391,0
31,125275,285,8.427961787790661,63.03444918151667,17291,0
28,10470,69,71.3779169169507,8.667904214720313,25697,1
56,74133,36,26.438270067844027,0.24844663695746672,38873,0
44,10899,419,96.9036639842498,15.917144284938868,21858,0
18,84318,274,90.2102219965562,74.51395624383233,26287,1
51,158857,5,96.77866873211677,69.44166122606511,721,1
42,40432,54,14.187363820035737,0.25203000752956894,35243,0
24,142759,2,0.92076261725762,40.29890940869164,5795,0
35,27552,498,96.61076231567661,44.0808535979622,46829,1
37,49006,243,15.071469819921191,67.1430960758198,1664,0
26,106189,443,14.490175170784914,89.07754507830941,46104,0
52,108347,252,99.82711001214652,22.60428577929241,8455,0
40,100805,205,70.14137742374608,56.18710662504095,20517,0
55,169109,257,14.321528527456362,73.21239373829575,4674,0
43,59293,348,89.5277694348135,58.99268687668056,20495,0
57,125145,173,87.27959651265887,7.452296070706943,469,0
47,199263,77,70.60920063907305,9.180691829647747,988,0
28,151374,213,4.902948617458236,28.50010200860553,19604,0
21,79268,356,87.59557404446088,6.182981936420884,29345,0
47,165356,214,18.93090734158599,84.57447822750699,47099,0
31,131600,162,7.495206903961071,92.23103826334335,12431,0
35,137611,117,2.962627288679509,53.05188975921301,23618,0
53,175152,54,27.00696840143848,3.149305347604614,9821,0
32,24944,421,55.74652312110355,40.76861665315806,14803,0
31,108307,120,57.90850466309576,37.67928930583959,45806,0
48,14825,374,32.31976478316187,40.60915016164832,33768,1
57,74265,140,30.246554249644685,53.86705050648336,35705,0
51,21135,278,71.14750570020651,20.447472366303167,14691,0
54,146594,429,79.62763392602726,62.81966103792811,13597,0
24,191648,302,58.50156077509613,99.56962067708389,25442,0
22,172015,86,14.103811811415923,97.27497614828546,46486,0
32,183335,307,65.1339937579549,88.58301746052078,11662,0
29,199042,184,83.46527445002718,27.493872464791245,34139,0
24,12045,87,30.605914565390158,55.38044123635337,17751,1
56,71146,231,39.70838585801928,47.68790556076464,736,0
56,98210,370,56.582889681779704,67.06830022374395,40387,0
28,116090,164,71.16955497571892,85.4182697316131,16721,0
29,96968,192,36.16742644635794,10.811365755940837,8927,0
43,38307,60,21.716965699461376,89.2354382769989,29612,0
56,176074,202,22.323518274819975,53.24069357108697,23947,0
26,13029,456,10.422247104014648,46.70092076313214,33762,1
43,46687,277,4.9392076180875595,71.79075663588841,47492,1
30,122499,409,1.0444781667369507,29.82178768525778,17697,0
53,30905,153,46.412890128459885,80.19094699754497,31496,0
31,16706,257,52.30572978088127,59.17608615621865,25993,1
55,59166,162,52.095996160371804,63.80521089557307,27491,0
21,37535,7,86.2348749449157,15.995157893829449,9664,0
26,77794,465,89.45819076593742,55.704066907190395,44187,0
30,130266,243,74.34869527878737,22.714860426811345,47383,0
39,19826,473,7.094912925038821,46.611800025385264,16366,1
49,70846,60,46.947331256068246,38.40805947209499,12496,0
46,17349,238,27.45204912790744,56.138341154068726,19343,1
32,132147,317,31.402610970271873,35.942660488282044,27956,0
45,40006,276,26.52800198530112,14.150689957878882,32107,0
59,88332,452,69.10303369320829,5.255183528288965,31653,0
19,173196,156,2.6422375093975936,88.33188737116765,25511,0
24,156965,401,3.89934529018644,76.88066955890585,32822,0
27,84089,103,24.181025192121908,9.86493541968052,25351,0
44,109196,409,61.254492177247045,32.30676663478464,10568,0
29,86165,384,96.54344107708937,49.08265816516612,1153,0
36,91092,492,79.54238105597035,93.94244089089055,36035,0
24,9222,32,77.95116392775024,84.45705061957617,27737,1
37,186962,198,95.74730204892701,57.068103321253716,46246,0
25,104846,241,49.8390710081955,77.34005092954402,14090,0
26,33484,386,33.49690349329955,65.06265890801969,28217,0
59,50782,307,93.50691364258432,61.211623415991525,2055,0
39,73297,119,62.81270861732842,25.759184939370762,30620,0
43,65037,91,45.32926653399221,89.60213292888372,17657,0
23,77246,447,42.48333124131186,44.114695078684996,14500,0
50,124968,429,7.505471110941764,14.498934851544721,37315,0
33,159024,452,86.9624489144656,21.099342262091792,40345,0
36,127188,91,9.292734001550429,80.37723013522957,12868,0
43,54352,340,14.202981154941142,50.22510574113886,23899,0
23,134039,497,43.276939769711284,37.582132382649846,22382,0
45,150076,156,27.516290498565944,74.60489142069767,36602,0
22,185761,49,34.51196448203824,68.51087471671514,21232,0
36,134829,398,51.919720699969176,32.60250829352579,30408,0
35,94582,287,5.447524102502155,21.167274883792874,5338,0
38,25098,312,79.59379674560076,95.7114976335591,16475,0
29,121026,320,27.31490386419346,90.85175949059344,46540,1
24,117783,455,45.81277239804552,43.87679671562884,28714,0
31,100445,296,2.558745125194939,51.00388200268527,23634,0
18,9240,9,47.518365840138976,71.41731373855777,4752,1
44,137482,323,28.85340472883128,92.01555843727952,2413,0
18,10554,275,78.34443102846542,76.04225468908584,38424,1
36,72095,320,82.31003749624402,17.09300495666146,19679,0
25,59421,102,95.22739160313782,56.25986278378039,36376,0
36,31254,168,12.809505301456536,91.91736082451402,41415,1
38,20897,84,22.60710776786783,55.78691793547797,15120,0
24,124773,318,61.55907193067949,17.920475984136687,16810,0
20,167958,376,65.65207785931311,2.6883245418893087,32732,1
41,140500,287,96.07450327644752,7.861314456603341,43749,0
33,174754,241,11.682852207630468,45.231810545055055,49539,0
44,10965,186,77.42707799871847,22.134045196632023,32142,0
54,110823,272,47.7095579371546,86.19994869954367,34977,0
20,58971,360,69.93272848348458,65.98773471423492,49059,1
27,74192,285,18.623761290777942,92.35478498385505,26660,0
53,143235,409,42.55824021428444,32.73551689939958,28605,0
51,153696,365,87.9689713035486,99.3724956037271,34756,0
44,125155,387,92.06460351784953,1.9605097405746785,41764,0
32,182001,368,22.549422139854936,38.39820779114188,3574,0
20,103944,420,12.057177672233921,2.804846161925667,19862,0
52,85045,87,57.26367065725248,22.7582369860762,23807,0
24,90419,245,18.23664520133391,22.913920543347942,38816,0
47,51070,116,45.0889615094867,78.71383385350298,6860,0
22,15035,239,21.611612229135968,91.44889370139275,17121,1
38,112671,85,17.604769542717026,31.82109385276658,33451,0
49,193973,279,61.01365490309528,57.57060854581467,15652,0
31,175824,343,77.97026520538002,36.73851607529291,26465,0
59,96322,255,60.096128396583715,48.0318877200181,17951,0
28,177858,281,28.794312960320813,70.43562940890959,6147,1
31,140306,112,16.955855130678763,5.897821222340649,23566,0
37,159960,207,60.9734643189506,0.4634185938863222,13588,0
22,111403,237,26.773557074867327,90.193812758223,20057,0
20,121262,68,36.24845654899076,49.0654902452921,28683,1
59,199298,404,26.224688388785044,47.996343722366255,1298,0
25,20900,151,54.125868032509,65.48625575390541,37173,0
38,30864,455,76.18726402445873,27.836877638225655,9396,0
40,101988,283,62.739168389915214,59.738149188596246,12614,0
58,147298,365,74.04897684798613,53.26365717651854,6747,0
44,46531,256,33.94207726626185,51.50701995532218,39283,0
52,61245,52,83.90564496394354,78.52925750705796,16230,0
40,172801,450,43.56012917855501,92.47692713185036,27397,0
22,56972,231,87.75471981557196,31.149946852798315,2312,0
48,170553,191,7.909549188583642,28.62998987070715,23592,0
28,159533,174,34.36852518080248,38.44949743681346,45986,0
41,78749,351,79.29103006802306,97.56427796199837,29239,0
45,104935,170,35.74836237098711,91.1064102056083,24200,0
53,33056,453,87.25770607337897,46.92780511323538,30824,0
20,193919,376,53.02483289956346,53.4187377609642,2419,0
44,31359,456,33.98379675357975,1.1746895223129994,26025,0
21,77133,476,33.11162663305767,12.612951522186055,48644,0
38,16014,279,80.54877522920854,67.72112863618504,9699,0
26,81339,421,39.62124893540009,62.43831421641157,19583,0
24,60003,121,8.60165425370104,98.90007874127105,43771,0
19,168585,194,88.62451489414563,59.62336043728978,26529,0
34,98750,33,73.55384961499479,88.84271200067028,19560,0
47,12323,189,18.084810672283492,16.302327950120322,43740,0
59,95464,248,96.64570526653395,32.27535497499182,29224,0
51,51729,332,22.73684336933195,25.058585527542142,39827,0
46,30224,240,2.248109986864888,90.82364937765216,14355,0
38,68748,174,67.47050431831482,30.515037767872432,17462,0
29,95937,269,8.13895156665938,35.75841395911985,8566,0
18,191662,25,88.97632599139048,17.92271556050471,27681,0
26,51570,210,79.10389203758727,44.47661176593323,36957,0
31,52545,203,55.50712292295324,37.28494087050323,40411,0
57,71655,469,1.9148291192146116,2.118409421285672,9571,0
26,130250,26,65.11485677154403,43.2483946172704,42982,0
20,127233,365,0.2562785503242626,22.33742383267774,26279,0
23,93331,213,41.7862297843026,4.791197455264706,23393,0
48,134365,155,86.42782394487548,63.60466262369636,37652,0
59,177996,300,68.54822224122972,87.1863813762966,20391,0
42,137200,359,9.199402988185412,49.162265378765035,22423,0
22,118899,163,76.98056600982402,26.780594881966024,25289,0
22,91317,30,29.262885801284135,27.998171399016947,33458,0
45,126698,267,99.99569543687701,69.12053301340548,49377,0
27,138086,40,15.148892599060915,16.140418009409572,45264,0
36,131668,235,76.13064117672069,80.50508034826726,1450,0
53,135482,5,65.21244866200585,6.811773157515111,39393,0
37,181051,436,43.244681977867025,89.30530090127695,45489,0
33,187158,107,1.6174477496196826,55.896295110730556,6216,0
